10000,7.982698695083558,0.02603075026529095
10011,-3.8895017055702583,-8.934503788381354
10087,6.871148985014519,0.5515409179686005
10096,-9.067618043154809,3.0634106220528676
10126,-2.709091444039215,-3.2812532971905237
10156,-13.641607544630013,5.040033947654814
10158,3.735033675856438,4.068911393094979
10214,5.788596563213862,-2.6899947986707176
10314,6.958844970115316,-2.6873891810171977
10339,6.3460933443973655,0.22298302549346216
10357,2.6422196489511562,5.94696681562219
10379,7.091555275201496,3.4502175534300026
10408,0.14812056320792638,9.664867369305188
10450,10.51530848360068,2.7476475492006056
10456,0.39605681342950905,0.48196861983051154
10457,-0.06944589262945443,5.9279999714073455
10459,-5.891616669571387,3.8711923178949754
10479,1.546825472038966,-3.890031650955829
10497,1.7692328596061564,-2.871337686560408
10498,5.94552212179075,-9.362500242445428
10517,-1.7767094564899955,-1.1591425826906236
10518,-2.2021707647519513,7.338839889333157
10520,6.150336460859295,0.22616299289421496
10521,1.046707400478592,6.733404858791639
10535,-1.1234243203808854,8.765038184277449
10537,2.898885511467022,3.632303071176936
10584,2.1030661174500547,-2.0346166049177414
10624,-2.031211791041859,-1.473217241284815
10625,2.1664899502687156,-3.7927558027388732
10626,2.8024063311341934,0.4155436845492205
10627,2.1176884330141155,-0.12032612612358345
10668,1.9026756174339856,-0.48324038892392296
10670,1.1409525258705793,0.24903883164061566
10687,-4.853789712989652,9.714958770044882
10709,-1.7242678892230145,9.063962200844237
10816,7.277510100993009,-1.4722521328544265
10845,2.2162020087040406,5.945237136059921
10846,1.064088943096581,1.5959890003767079
10885,-9.50988456367227,0.556808884485571
10886,-10.351021481847308,0.23199753973017687
10913,-6.006188491241419,9.521542340186745
10978,8.637879659631587,-0.8936896929428274
11077,2.3468616281726558,10.386950694691777
11079,2.384562995915431,10.376858834235437
11081,-2.787025866089626,10.274580884869064
11083,2.608325495738686,10.272607175914212
11084,2.5646963355768553,10.300656620700417
11115,-8.149846627723921,3.3966940328704447
11154,-12.03196473983817,4.516916092213158
11223,1.6431963958691826,9.059244672178528
11226,2.5393376728650887,9.876962569823759
11232,-1.3864886180559586,3.4959539115924243
11316,3.8539877806098453,7.874828519606999
11319,-1.11200542935986,7.862215416852204
11324,2.7251218882638466,5.6941840313023055
11388,7.7430621009479506,-2.3620311814319317
11391,0.9443197909100964,-0.3031868708696758
11402,6.7982993461514205,-1.374267709124948
11403,7.620817397954688,-2.066744926153679
11412,6.382495571236504,3.2703855992946154
11416,-9.993287623761114,3.211264790240273
11419,-6.101635167958868,2.205708373442089
11445,3.464671101239863,9.149067382001778
11449,3.9634474512147135,9.389928200286253
11455,3.71781760457631,9.37537047777007
11457,2.358874378375171,8.795483778313248
11458,3.458331576853587,9.084108303416595
11484,-7.245144035649321,3.85674899662053
11518,5.415307068054726,-7.221437522268682
11521,2.4339039702566985,0.4617827730288092
11522,10.47911299229978,2.843262892685346
11568,5.896865590622174,3.2911348414874197
11637,-2.08774747021923,9.588364892263707
11731,-3.941166394360811,5.646236575280871
11763,5.352178892819341,1.8892118203719528
